CowO10	CowO11	CowO12	CowO13	CowO14	CowO15	CowO21	CowO2	CowO3	CowO6	CowO7	CowO8
Agtrap	2.92745490722803	2.46775777598631	2.91497119736791	2.67439543617955	2.61712842228109	2.69728561100888	2.5890437531145	2.23678381036693	3.023970621967	2.88538093890351	2.57484640060409	2.59444203573071
Ahctf1	4.0069585850887	4.14933005483164	4.29114289964975	4.1274464219086	4.44106482874443	4.33428689769561	4.21042023445834	4.29151921391122	4.40658081229309	4.31609602551513	4.32784831752901	4.2516205536876
Ahcy	4.99663796574323	4.64281673263297	4.58509590292307	4.56827428880107	4.69526551054547	4.54285589455358	4.91735890306527	4.78921180496916	4.62644226254602	4.53025714501716	4.86879059009861	4.67459029987358
Ahcyl1	8.8829518589741	9.03738496359248	8.90713115350056	8.92002950455385	9.20273418605561	9.08146112982616	9.12323008869227	9.0468251931562	9.05600415129636	9.02017668690494	9.17195802043053	9.08285620496749
Ahcyl2	6.73296367606391	6.69909503990557	6.73370149850765	6.68372586195409	6.74528133948477	6.49771542152349	6.67866660701284	6.50275468703246	6.64152893069704	6.55150442123341	6.66397839175887	6.66762341522871
Ahdc1	6.96421789038171	7.00617130599635	7.05212801083968	6.95160712831871	6.97919286598585	6.99565369046298	6.85999904991925	6.82775567100624	6.98534667553618	6.85164436446427	6.93462400936519	6.87202057471032
Ahi1	4.85154959040059	4.8640676830099	4.80754346941742	5.10415532116815	5.08415230643949	4.89364413299811	5.07198532402585	4.91045902072827	4.71932800633126	4.92919116696803	5.03972945871745	4.94380336761537
Ahnak	4.62201045613415	5.40916838065107	5.35583000928442	4.91440519022017	4.9229178374911	5.54754786513457	4.84465447955294	5.16203636372747	5.24167615877455	5.72826602365054	5.17355285867501	5.16513633038905
Ahr	1.85614554957744	1.78681208189522	1.65967316609743	1.81472963604845	1.55385022478142	2.36980935010974	1.37367632500649	1.7166241817492	1.6811497997197	1.83199895564049	1.46656508723376	1.31133593101946
Ahsa1	7.6655469407591	7.49471444164566	7.64144865670692	7.72576453057024	7.5880746040539	7.44066609047367	7.75997386459993	7.59557014059974	7.5263577880677	7.5649654324039	7.69306732434869	7.75392543684569
Ahsa2	4.4683726576052	4.95230482737679	4.77895732995678	4.95459658351967	4.86588920786561	4.86450090427121	4.90344644791865	4.65898909240004	4.77929674341457	4.74691658764556	5.03767540219958	4.83504787248001
AI413582	3.09391488953761	3.1291528952832	2.79796941909424	2.85616517563467	2.45122495228285	2.80974554934868	3.0842125585652	2.86907942656495	3.22891316822444	2.72420580358959	2.97243739093063	3.02092728121391
AI593442	6.72358425309874	6.98256398126413	6.8250423518852	6.86736480216502	6.86148440519557	7.03434999580995	6.75290121662872	7.05148101234087	6.87793711565646	6.84537304251046	6.73425338774473	6.98703182405951
AI597479	1.03687049326128	1.19322549866687	1.1492573651292	1.40896186528615	1.32266347164584	1.01962549095472	1.64658842807486	1.65812247641297	1.08032237215812	1.60833270000917	1.60429548112563	1.42104820204231
AI837181	6.53604795279022	6.5368659619895	6.45093386611154	6.51754925491073	6.50172609265337	6.467410338113	6.55066804139767	6.25596223462539	6.5117802281328	6.51711696235672	6.53423381805174	6.47801886022374
AI854703	2.29766664211603	2.61152073572115	2.38810432821745	2.75002773045188	2.47297989682735	2.42480443099226	2.33063788158374	2.51388002726937	2.62902978182322	2.61372119591282	2.04200320328099	2.67636154773934
Aida	4.17804112993629	3.92298695015426	4.32331017685692	4.22685260484748	4.36063177264982	4.14579746044672	4.17245143358572	4.39052778576136	4.24786312369575	4.052991717757	4.22681129839369	4.10631861000306
Aif1	3.06162056379206	3.0132769624885	2.95555744214775	2.91250982914274	2.68930666216096	3.24445671079427	3.18749705243457	2.91191151088976	3.38969195891325	3.55689352736999	3.24831882340705	2.9354685355883
Aif1l	1.63684560067087	0.791754612976579	1.03764251427122	1.41160889050676	0.868709037077097	1.1432663511651	1.60935572700289	1.15727555719778	1.01719480829523	1.13275429392164	1.36662692524601	1.51560875969076
Aifm1	5.47578418202064	5.26966567703699	5.30552745842279	5.4027861506832	5.41335213915432	5.20112070363765	5.63963279098632	5.41811701262595	5.5453099176518	5.5025390147317	5.45983004894453	5.64675787730422
Aifm2	2.49503641012403	2.74286467683921	3.06868065963329	3.06745171743551	2.95582722318912	2.79836159260903	2.93323256520369	2.82976405250462	3.06222477432872	3.16955077627019	3.03092822967975	2.91929279768322
Aifm3	5.31679056724685	5.37600508404095	5.2942453474996	5.20423539029066	5.30960550215841	5.20347640598957	5.57052865488117	5.30397460347132	5.38443996685161	5.66216336189085	5.52681765453437	5.59445207973689
Aig1	4.65593710857256	4.60479816050125	4.38762945375737	4.78295375511709	4.5206588694495	4.53006565236828	4.54884962146883	4.3616743622	4.61128550861363	4.27836241885116	4.39655256034966	4.43622232452381
Aim2	2.56558569551392	2.99536242351855	2.88658350012976	3.18190898447686	2.00908338068894	2.55883906175016	2.35352984952172	2.79691712242122	2.01003114902458	2.52859502710961	2.38038809862223	2.5082213644819
Aimp1	1.54552881617342	1.65707509020582	1.58708319393315	1.34755198982995	1.90723483673868	1.94583438102759	1.51921792674351	2.05714308110867	1.85946575668584	2.0523425655713	1.71194976287539	1.20005269888984
Aimp2	3.54279838630324	3.14790206520958	3.34086237347051	3.29077588521854	3.19394051873581	3.25395381931645	3.4651230703113	3.10647697212758	3.46373556093589	2.94656093270174	3.45612696108825	3.39344379994335
Aip	5.60152425757329	5.12245379642656	5.29289484946414	5.39457031835328	5.19231195504128	5.09167230807752	5.39210739281393	5.26200729780455	5.28538478517815	5.22063632834898	5.27575183710716	5.16038024860165
Ajap1	6.16602815017411	6.18665367465545	6.32451897224957	6.15499047001279	6.2844780815955	6.2932482070285	6.06631234395698	5.96426104275769	6.2004315584898	6.15799952750512	6.22590618915454	6.01256452409189
Ajm1	6.38479670216795	6.88210177782612	6.80456285267059	6.61402500105169	6.57249757743334	6.75894009513632	6.5259741050225	6.45750565025791	6.80217458920957	6.78958721259075	6.67942716371424	6.68986706735593
Ajuba	2.20298731378682	2.54226251590202	2.33039012120019	2.56954997130932	2.54638520747169	2.17452571824498	2.4186328216793	1.85055809655298	2.28482288621036	1.97086078490283	2.48100909695035	2.24526683206295
Ak1	3.04721046678378	3.20473745344388	3.51656329052888	3.10073594993471	2.76279217228197	3.06778821909147	2.77507204418617	3.12153782023183	3.03576199837515	3.65558723254158	2.8564085009977	3.08129950497791
AK157302	3.50002885537036	3.25893900273294	3.22445433924655	3.08286239484303	2.9534723998901	3.08177758648931	3.16363261979743	3.18111376042723	2.99736196410687	3.2490723624613	3.20849858562496	2.8977851612739
Ak2	2.77951332802943	2.40527918006246	2.04885756935743	2.63981991105728	2.31231993970531	2.55011018103735	2.76693308176661	2.49985427709989	2.79766327662494	2.25880693567908	2.48955952866913	2.40962357534843
Ak3	4.52020421804135	4.84416088237247	4.36072160842622	4.77136786908684	4.75169663828637	4.5917977029141	4.73821046230904	4.46054022400846	4.93192592018578	4.67909044112737	4.48257301286369	4.82595438962898
Ak4	3.7895799821079	3.83983796793485	4.21390618236588	3.70671914269293	3.39981056018695	3.80541308646226	3.54175046624162	3.79939300352465	3.84965816221297	3.69538180364114	3.82695721564712	3.55911265411335
Ak5	7.64777577884471	7.49510910193847	7.63419707590678	7.57429257091067	7.51901216598337	7.5047214134665	7.4076293443139	7.60844114499056	7.39740066230162	7.62163197737336	7.42830234100536	7.32382057392471
Akap1	5.95140903536476	5.95859502287458	5.93322317469435	5.76387112879076	5.8393514135165	5.89947100921677	5.80671956663	5.88434822203235	5.78364889760675	5.66638575181813	5.84845592311507	5.95675530728803
Akap10	5.40709015568776	5.46878542275372	5.5616500782952	5.35486049078061	5.5385394700775	5.76069346857476	5.2705154041859	5.56144447172424	5.45125070901877	5.31946677147912	5.43659764176357	5.4023806405616
Akap11	6.38938985125336	6.40231627116141	6.40392317060317	6.44988896654399	6.58925744168004	6.57080031405712	6.29484532047931	6.52193372364508	6.26099103882525	6.33014487019031	6.34078289065183	6.31731474114267
Akap12	0.813868242620353	1.43918070144743	0.998997455309694	1.10138389348895	0.763260761440784	1.06306478258403	1.35959374074707	1.34078607637251	1.72538166998505	1.65543742306104	1.24729189518359	1.37524347748242
Akap13	4.54209964202516	4.75088709576238	4.73636722587587	4.46281383164793	4.62870752511622	4.46895126319152	4.46229021559759	4.50165957951564	4.7327631175343	4.51724016983536	4.58118989743201	4.39644731243723
Akap17b	3.97099182920137	3.81757012740729	3.84390231111813	3.5855289399481	4.06941864282456	3.87895515222662	3.89410471930432	4.26860915581858	3.79205272856084	3.69135932961067	3.96430346367103	3.85550288899947
Akap5	3.45276133058766	3.49099452171877	3.74818749879047	3.42052634088273	3.58828882393825	3.91130194375903	2.9986286543741	3.53190512543243	3.19107850214742	3.13984529888129	3.13024477922209	3.68237484111874
Akap6	7.01902781319646	7.18685446059874	7.3460539810773	7.11049592985699	7.14749455044608	7.49527749967821	6.73139021702229	7.22746336413603	6.8148986487579	7.14609675247048	6.8947987153795	7.14781908687965
Akap7	3.46107348488206	3.30584028785095	3.22434639559612	3.20142459727054	3.65701468639472	3.31463216853065	3.50270562072018	3.26152312333494	3.46121598009206	3.4272633268904	3.34988657422813	3.65064651157168
Akap8	4.63560586726651	4.89187373711637	4.43981035541308	4.55671926419329	4.68864843187524	4.77878782080714	4.74480144355861	4.40309696145367	4.6541304877948	4.66363371470626	4.78382149542851	4.60280521790841
Akap8l	8.93122489521496	9.02441770873974	8.72092343440073	8.78419037828807	8.55501803525414	8.97704645869518	8.98235189678203	8.95820107689587	8.97838684270798	9.13473969961569	8.98228849285003	8.78831937187642
Akap9	4.47871898524734	4.36319411725456	4.49187106202441	4.53959161995399	4.60872088680334	4.59606976851638	4.20741746997415	4.60524633097364	4.19573012333132	4.42520959294194	4.0959836655004	4.60777456617307
Akirin1	6.93400349316248	6.94993883892292	6.89132875815939	6.94252558400239	6.97214503640051	6.92923171506897	7.0174960763099	6.96220990820905	7.0325626307614	6.80133429645029	7.03703121280571	6.89281706081327
Akirin2	7.08394485778972	6.95598829805245	6.98505561507855	7.01923556476956	7.21267837916523	6.89703709891988	7.12740807664032	7.07501211351315	7.20750577985208	7.02889460045667	7.04991621428488	6.99866548224049
Akna	1.41256805148833	1.37152612784245	1.34876224074029	1.48921741231281	1.84658846882464	1.57317674262189	1.4420359515321	1.70111097743923	1.57352000986359	1.63168097100338	1.28403432164198	1.59668201089344
Akr1a1	8.64201281087279	8.59385438289305	8.56056637113444	8.63974577855306	8.65229486388859	8.4180938728577	8.70732809240176	8.51136348624353	8.68142616698535	8.70474506966328	8.58359568607193	8.69040031841653
Akr1b10	2.18509857561849	2.5854644365068	2.21887072842997	2.15586346040338	2.35351839152634	2.32196695225216	2.26205977023646	1.95756343586466	2.16439780504636	1.83253408767377	2.40797252162225	2.30615552971493
Akr1b3	1.38351414871137	2.07065347045794	1.94676857988047	2.34157583425899	1.5553565947789	1.47389566103314	1.90043231695129	1.50945405026065	2.0085600441559	1.83657473158123	1.81605535240481	1.97886133916027
Akr1e1	1.22371546283152	0.649438488407322	1.15590022180443	1.23823686296752	0.988809478317505	1.46569783070165	1.19085391943979	1.27271006066291	1.07843225620952	0.762288911359928	1.36175695330728	0.974774276772854
Akr7a5	1.7031557690593	1.58216951164326	2.09072585263401	1.54045944906296	1.96299287515865	1.37271178658867	1.72202073110849	1.511487885728	1.69358392173436	1.3449881795343	2.09152194578942	1.33701537725355
Akt1	8.15654372577494	8.33629388207466	8.28694633974393	8.30669438164445	8.15487576328426	8.19351800513335	8.28496929785893	8.11288098239884	8.52076712177359	8.37819273879227	8.28319970423994	8.2182937396294
Akt1s1	5.38241094312666	5.28561326384334	5.25206857666336	5.09891324138093	5.05471800453713	5.14658967382889	5.33275401813971	4.91439887569997	5.31451240293615	5.25614334741798	5.32635784970969	5.34870423722226
Akt2	5.83718167624839	6.15038171678827	6.07064589653164	5.7486685243039	5.78208363770627	5.95830074126288	6.01010880272294	5.9471799975921	6.36479324324979	6.05755871521866	6.11653627348487	6.07281497730843
Akt3	7.81586470441162	7.99169529708555	8.03458884494726	7.92262574354285	7.99239774155414	7.99994652137006	7.8099074050813	8.0030859516737	8.00044273036666	7.95948832539636	7.84471322021616	7.99001889744048
Aktip	5.66882521552497	5.55017392478109	5.73376163534992	5.83936135650503	5.82380413587604	5.52941706389412	5.80177089183791	5.7578955296042	5.77532121296449	5.57358381282347	5.75692783070499	5.70381790376914
Alad	4.64382535319175	4.26768504670375	4.56835526680543	4.39945945199309	4.43692788441461	4.20553672436445	4.61377329700863	4.19848226302786	4.68709875721895	4.40507093344132	4.54924916899915	4.58422299196287
Alas1	5.09620961292653	5.09873297959521	4.98825974087564	4.8739180501972	4.78637520228227	4.92228500724295	4.90102889959968	4.76914952087139	5.15423807097871	4.77525841783054	4.86035440930884	4.99533458340143
Alas2	3.22057412854198	3.40031262891567	3.05336079396089	3.00909221673867	2.38840334360983	3.5383140286979	2.94141413999505	4.16872310107427	4.72906261618906	3.09351053210628	2.86365766257223	2.56452317472791
Alcam	7.56187038062486	7.69768922791033	7.54770426760034	7.73343836800859	7.80462940011921	7.72728900870696	7.81275164749683	7.90596965288114	7.59296051990348	7.6743859696637	7.82356088814128	7.70093516982682
Aldh16a1	2.42065387340754	2.44148128110832	2.25874285148172	2.40522555391957	2.14807265471966	2.03140849110075	2.29946337006489	2.18333266185358	2.25731639160176	2.08873834066103	2.29078250826348	1.92075976531039
Aldh18a1	5.06211597263373	5.2359245727174	5.03231082615206	5.00571114196197	5.02717443865483	5.2107091779705	5.10706835618218	5.19855655091203	5.22540750497886	5.1524502125482	5.14217515967449	5.06640405063435
Aldh1a1	1.7137244307183	1.71306760055698	1.87681015833773	1.80192797817488	1.74007349822386	1.84512988983866	1.78049366731623	2.55258434173303	1.45256418024809	1.69327401481555	1.85294143950529	1.904019219179
Aldh1a2	3.74601875152681	4.4465724267229	4.24319113483546	3.71022186768393	4.33354995202866	4.01931375146068	3.20495437688466	3.63082460570133	3.09959067948915	4.20598077596138	3.76714257393356	2.86354650178632
Aldh1a7	1.97687383846106	2.06312270392558	1.97374607381884	2.50533841350513	2.27903729289654	2.07900000006526	2.19518988999598	2.43930537755002	2.32119094832167	2.15160602889869	1.83556481173449	2.48404859601917
Aldh1b1	0.808121067447866	0.879294472611776	1.27931860135431	0.927807850455052	1.32965270739756	1.40145669647863	0.918061650882301	1.28426692402181	1.45056648533704	1.92198668359119	1.00225746088127	1.15631178896789
Aldh1l1	4.44301725947705	5.09071751951205	4.95879169241049	4.85989766834295	4.83992805479445	4.76787628352018	4.96457887813777	4.60779268902038	5.24612795174912	5.02088495494278	5.05047997404612	5.09371462708765
Aldh2	2.95429761621217	2.86962960769605	3.46530660377904	3.66745207945379	3.32201361047131	2.80093181533706	3.34770117788282	2.92938899477188	3.31359634557657	3.20079509024569	3.27900717798691	3.36365864441012
Aldh3a2	2.06835415103391	1.35382300577375	1.52922005414227	1.74368812683116	1.9064647594041	1.90074635782256	1.54754228109475	1.65971194325734	1.56794700226057	1.61143119620674	1.39787124864425	1.4303646901977
Aldh3b1	3.90214606311005	3.7792557152532	3.93716179035266	3.92939289251986	3.9968917728088	3.85512191545041	3.8845554594207	3.97501854944787	4.29898429131992	4.07219347396757	3.72532012597578	4.01358849431165
Aldh3b3	3.83249290873291	3.80393212664888	3.70571903237948	3.79460336547275	3.88609671036482	3.71724781344439	3.93389398573999	3.78074708478904	4.37458022894109	3.86901589920656	3.75181488012785	3.89817144074872
Aldh5a1	3.5594552907631	3.78153711247877	3.89397227551916	3.81304356633703	3.88450748958499	3.75115551986352	3.70954946848351	3.65512731705734	3.83186076903316	3.67696474278474	3.81585492592389	3.77087108070779
Aldh6a1	4.44662609537954	4.69995968311136	4.38616679077755	4.71356934377381	5.27559363812478	4.90785406853957	4.87947490539767	4.82511856352253	4.8999130331308	4.94668890631778	4.8218027309794	4.72857556233623
